date,Taguig
2004-01-01 00:00:00,0.0514408126473426
2004-01-02 00:00:00,0.0511324815452098
2004-01-03 00:00:00,0.0508259758353233
2004-01-04 00:00:00,0.0505213364958763
2004-01-05 00:00:00,0.0502184964716434
2004-01-06 00:00:00,0.0499777309596538
2004-01-07 00:00:00,0.0496988557279109
2004-01-08 00:00:00,0.0494075268507003
2004-01-09 00:00:00,0.0491134040057659
2004-01-10 00:00:00,0.0488196313381195
2004-01-11 00:00:00,0.0485271997749805
2004-01-12 00:00:00,0.0482363700866699
2004-01-13 00:00:00,0.047947272658348
2004-01-14 00:00:00,0.0476598888635635
2004-01-15 00:00:00,0.0473742149770259
2004-01-16 00:00:00,0.0470902621746063
2004-01-17 00:00:00,0.0468080043792724
2004-01-18 00:00:00,0.0465274527668952
2004-01-19 00:00:00,0.046248584985733
2004-01-20 00:00:00,0.0459713749587535
2004-01-21 00:00:00,0.0456958413124084
2004-01-22 00:00:00,0.0454219467937946
2004-01-23 00:00:00,0.0451496914029121
2004-01-24 00:00:00,0.0448790863156318
2004-01-25 00:00:00,0.0446100942790508
2004-01-26 00:00:00,0.044342715293169
2004-01-27 00:00:00,0.0440769344568252
2004-01-28 00:00:00,0.0438127592206001
2004-01-29 00:00:00,0.0435501523315906
2004-01-30 00:00:00,0.0432891361415386
2004-01-31 00:00:00,0.043029673397541
2004-02-01 00:00:00,0.0427717752754688
2004-02-02 00:00:00,0.0425154082477092
2004-02-03 00:00:00,0.0422606021165847
2004-02-04 00:00:00,0.0420073084533214
2004-02-05 00:00:00,0.0417555347084999
2004-02-06 00:00:00,0.041505254805088
2004-02-07 00:00:00,0.0412565134465694
2004-02-08 00:00:00,0.0410458967089653
2004-02-09 00:00:00,0.0408135764300823
2004-02-10 00:00:00,0.040573563426733
2004-02-11 00:00:00,0.0403318889439106
2004-02-12 00:00:00,0.0400906205177307
2004-02-13 00:00:00,0.0398504734039306
2004-02-14 00:00:00,0.0396116822957992
2004-02-15 00:00:00,0.03937429189682
2004-02-16 00:00:00,0.0391383096575737
2004-02-17 00:00:00,0.0389037430286407
2004-02-18 00:00:00,0.0386705808341503
2004-02-19 00:00:00,0.0384388118982315
2004-02-20 00:00:00,0.0382084436714649
2004-02-21 00:00:00,0.0379794426262378
2004-02-22 00:00:00,0.0377518385648727
2004-02-23 00:00:00,0.0377307794988155
2004-02-24 00:00:00,0.0376118011772632
2004-02-25 00:00:00,0.0374227575957775
2004-02-26 00:00:00,0.0372103005647659
2004-02-27 00:00:00,0.0369910486042499
2004-02-28 00:00:00,0.0367705225944519
2004-02-29 00:00:00,0.0365505032241344
2004-03-01 00:00:00,0.0363315790891647
2004-03-02 00:00:00,0.0361138693988323
2004-03-03 00:00:00,0.0358974449336528
2004-03-04 00:00:00,0.0356823019683361
2004-03-05 00:00:00,0.0354684479534626
2004-03-06 00:00:00,0.0352558866143226
2004-03-07 00:00:00,0.0350445993244648
2004-03-08 00:00:00,0.034834586083889
2004-03-09 00:00:00,0.0346258170902729
2004-03-10 00:00:00,0.0344183035194873
2004-03-11 00:00:00,0.0342120230197906
2004-03-12 00:00:00,0.0340069904923439
2004-03-13 00:00:00,0.0338031947612762
2004-03-14 00:00:00,0.0336006172001361
2004-03-15 00:00:00,0.0333992466330528
2004-03-16 00:00:00,0.0331990867853164
2004-03-17 00:00:00,0.0330001302063465
2004-03-18 00:00:00,0.0328023731708526
2004-03-19 00:00:00,0.0326057896018028
2004-03-20 00:00:00,0.0324103832244873
2004-03-21 00:00:00,0.0322161577641963
2004-03-22 00:00:00,0.0320230908691883
2004-03-23 00:00:00,0.031831182539463
2004-03-24 00:00:00,0.0316404290497303
2004-03-25 00:00:00,0.0314508080482482
2004-03-26 00:00:00,0.0312623344361782
2004-03-27 00:00:00,0.0310749877244234
2004-03-28 00:00:00,0.0308887679129838
2004-03-29 00:00:00,0.0307036563754081
2004-03-30 00:00:00,0.0305196642875671
2004-03-31 00:00:00,0.030336769297719
2004-04-01 00:00:00,0.0301549695432186
2004-04-02 00:00:00,0.0299742650240659
2004-04-03 00:00:00,0.0297946780920028
2004-04-04 00:00:00,0.0296161882579326
2004-04-05 00:00:00,0.0294387303292751
2004-04-06 00:00:00,0.0292623322457075
2004-04-07 00:00:00,0.0291098188608884
2004-04-08 00:00:00,0.0290247872471809
2004-04-09 00:00:00,0.028891809284687
2004-04-10 00:00:00,0.028732905164361
2004-04-11 00:00:00,0.0285849291831254
2004-04-12 00:00:00,0.0284225717186927
2004-04-13 00:00:00,0.0282552652060985
2004-04-14 00:00:00,0.0280869733542203
2004-04-15 00:00:00,0.0279190074652433
2004-04-16 00:00:00,0.0277518257498741
2004-04-17 00:00:00,0.027585556730628
2004-04-18 00:00:00,0.0274386070668697
2004-04-19 00:00:00,0.0272812396287918
2004-04-20 00:00:00,0.0271201953291893
2004-04-21 00:00:00,0.0269585140049457
2004-04-22 00:00:00,0.0267972480505704
2004-04-23 00:00:00,0.0266367644071578
2004-04-24 00:00:00,0.0264771878719329
2004-04-25 00:00:00,0.0263185463845729
2004-04-26 00:00:00,0.0261608473956584
2004-04-27 00:00:00,0.0260040871798992
2004-04-28 00:00:00,0.02584826387465
2004-04-29 00:00:00,0.0256933849304914
2004-04-30 00:00:00,0.0255394168198108
2004-05-01 00:00:00,0.0253863856196403
2004-05-02 00:00:00,0.0252342596650123
2004-05-03 00:00:00,0.0250830594450235
2004-05-04 00:00:00,0.0249327681958675
2004-05-05 00:00:00,0.024783369153738
2004-05-06 00:00:00,0.0246348604559898
2004-05-07 00:00:00,0.0245388466864824
2004-05-08 00:00:00,0.0246424432843923
2004-05-09 00:00:00,0.0248671043664217
2004-05-10 00:00:00,0.0250295475125312
2004-05-11 00:00:00,0.0249984413385391
2004-05-12 00:00:00,0.0248910970985889
2004-05-13 00:00:00,0.024756783619523
2004-05-14 00:00:00,0.0246135126799345
2004-05-15 00:00:00,0.0244677402079105
2004-05-16 00:00:00,0.0243217069655656
2004-05-17 00:00:00,0.0244842786341905
2004-05-18 00:00:00,0.0244901124387979
2004-05-19 00:00:00,0.0258362758904695
2004-05-20 00:00:00,0.150164872407913
2004-05-21 00:00:00,0.572085857391357
2004-05-22 00:00:00,6.21810483932495
2004-05-23 00:00:00,1.08968389034271
2004-05-24 00:00:00,0.287030518054962
2004-05-25 00:00:00,0.0810401737689971
2004-05-26 00:00:00,0.0413974560797214
2004-05-27 00:00:00,0.0314124226570129
2004-05-28 00:00:00,0.0284036435186862
2004-05-29 00:00:00,0.0273565370589494
2004-05-30 00:00:00,0.0270960368216037
2004-05-31 00:00:00,0.0269188247621059
2004-06-01 00:00:00,0.0277830995619297
2004-06-02 00:00:00,0.113942928612232
2004-06-03 00:00:00,0.154507517814636
2004-06-04 00:00:00,0.272081047296524
2004-06-05 00:00:00,0.76435512304306
2004-06-06 00:00:00,2.02538990974426
2004-06-07 00:00:00,0.926733791828155
2004-06-08 00:00:00,0.40167036652565
2004-06-09 00:00:00,0.126275911927223
2004-06-10 00:00:00,0.0549637712538242
2004-06-11 00:00:00,0.0375875495374202
2004-06-12 00:00:00,0.440384924411773
2004-06-13 00:00:00,1.27682840824127
2004-06-14 00:00:00,1.26360845565795
2004-06-15 00:00:00,0.526809871196746
2004-06-16 00:00:00,0.161269038915634
2004-06-17 00:00:00,0.0634360685944557
2004-06-18 00:00:00,0.0410872288048267
2004-06-19 00:00:00,0.142940804362297
2004-06-20 00:00:00,0.769087612628936
2004-06-21 00:00:00,0.952299177646637
2004-06-22 00:00:00,0.534985721111297
2004-06-23 00:00:00,0.405511498451232
2004-06-24 00:00:00,0.934447944164276
2004-06-25 00:00:00,1.72346293926239
2004-06-26 00:00:00,1.2721220254898
2004-06-27 00:00:00,0.523849368095398
2004-06-28 00:00:00,0.196608915925025
2004-06-29 00:00:00,0.512234807014465
2004-06-30 00:00:00,1.2183232307434
2004-07-01 00:00:00,0.887961983680725
2004-07-02 00:00:00,0.359267055988311
2004-07-03 00:00:00,0.120112344622612
